Accession	Gene	Locus_tag	Start	End	Length
CP001363	yjbA	STM14_5080	4459712	4460122	411
CP001363	malG	STM14_5081	4460288	4461178	891
CP001363	malF	STM14_5082	4461193	4462737	1545
CP001363	malE	STM14_5085	4462869	4464296	1428
CP001363	malK	STM14_5086	4464421	4465530	1110
CP001363	lamB	STM14_5087	4465619	4466977	1359
CP001363	malM	STM14_5089	4467141	4468058	918
CP001363	ubiC	STM14_5090	4468239	4468736	498
CP001363	ubiA	STM14_5091	4468750	4469622	873
CP001363	plsB	STM14_5092	4469721	4472141	2421
CP001363	dgkA	STM14_5093	4472312	4472680	369
CP001363	lexA	STM14_5094	4472789	4473397	609
CP001363	dinF	STM14_5095	4473576	4474901	1326
CP001363	yjbJ	STM14_5097	4475030	4475242	213
CP001363	zur	STM14_5098	4475341	4475856	516
CP001363	yjbN	STM14_5100	4477501	4478499	999
CP001363	pspG	STM14_5102	4478667	4478909	243
CP001363	qor	STM14_5103	4479084	4480067	984
CP001363	dnaB	STM14_5104	4480132	4481547	1416
CP001363	alr	STM14_5105	4481579	4482658	1080
CP001363	tyrB	STM14_5106	4482682	4484037	1356
CP001363	aphA	STM14_5107	4484224	4484937	714
CP001363	yjbQ	STM14_5108	4485066	4485482	417
CP001363	yjbR	STM14_5109	4485485	4485841	357
CP001363	uvrA	STM14_5112	4486754	4489579	2826
CP001363	ssb	STM14_5114	4489704	4490357	654
CP001363	yjcB	STM14_5123	4515078	4515359	282
CP001363	yjcC	STM14_5126	4515922	4517523	1602
CP001363	soxS	STM14_5127	4517511	4517834	324
CP001363	soxR	STM14_5128	4517921	4518379	459
CP001363	yjcD	STM14_5133	4519687	4521036	1350
CP001363	yjcE	STM14_5135	4521186	4522832	1647
CP001363	actP	STM14_5139	4525049	4526698	1650
CP001363	yjcH	STM14_5140	4526695	4527084	390
CP001363	acs	STM14_5141	4527255	4529213	1959
CP001363	nrfA	STM14_5143	4529645	4531081	1437
CP001363	nrfB	STM14_5144	4531193	4531759	567
CP001363	nrfC	STM14_5145	4531756	4532427	672
CP001363	nrfD	STM14_5146	4532424	4533380	957
CP001363	nrfE	STM14_5147	4533373	4535595	2223
CP001363	nrfG	STM14_5148	4535592	4536212	621
CP001363	gltP	STM14_5151	4536557	4537867	1311
CP001363	yjcO	STM14_5153	4538025	4538714	690
CP001363	fdhF	STM14_5155	4538891	4541038	2148
CP001363	lpxO	STM14_5156	4541393	4542301	909
CP001363	phnO	STM14_5157	4542559	4543101	543
CP001363	phnB	STM14_5158	4543145	4543588	444
CP001363	phnA	STM14_5159	4543708	4544043	336
CP001363	proP	STM14_5161	4544511	4546013	1503
CP001363	basS	STM14_5163	4546180	4547250	1071
CP001363	basR	STM14_5164	4547260	4547928	669
CP001363	yjdB	STM14_5165	4547925	4549568	1644
CP001363	yjdE	STM14_5166	4549702	4551039	1338
CP001363	adiY	STM14_5167	4551179	4551940	762
CP001363	adi	STM14_5169	4552238	4554508	2271
CP001363	melR	STM14_5170	4554738	4555814	1077
CP001363	melA	STM14_5171	4555939	4557294	1356
CP001363	melB	STM14_5172	4557378	4558808	1431
CP001363	fumB	STM14_5173	4558906	4560552	1647
CP001363	dcuB	STM14_5174	4560648	4561988	1341
CP001363	dcuR	STM14_5176	4562718	4563437	720
CP001363	dcuS	STM14_5177	4563434	4565065	1632
CP001363	phoN	STM14_5193	4576418	4577170	753
CP001363	pheR	STM14_5197	4579409	4579484	76
CP001363	yjdC	STM14_5198	4579600	4580175	576
CP001363	dipZ	STM14_5199	4580212	4581915	1704
CP001363	cutA	STM14_5200	4581891	4582238	348
CP001363	dcuA	STM14_5201	4582359	4583660	1302
CP001363	aspA	STM14_5202	4583775	4585211	1437
CP001363	fxsA	STM14_5204	4585552	4586028	477
CP001363	yjeH	STM14_5205	4586087	4587328	1242
CP001363	groES	STM14_5206	4587424	4587897	474
CP001363	groEL	STM14_5207	4587941	4589587	1647
CP001363	yjeI	STM14_5209	4589813	4590184	372
CP001363	yjeJ	STM14_5210	4590232	4591089	858
CP001363	yjeK	STM14_5213	4591371	4592399	1029
CP001363	efp	STM14_5214	4592440	4593006	567
CP001363	ecnA	STM14_5215	4593025	4593201	177
CP001363	ecnB	STM14_5216	4593309	4593455	147
CP001363	ecnR	STM14_5217	4593486	4594073	588
CP001363	sugE	STM14_5218	4594330	4594647	318
CP001363	blc	STM14_5219	4594664	4595197	534
CP001363	frdD	STM14_5220	4595309	4595668	360
CP001363	frdC	STM14_5221	4595679	4596074	396
CP001363	frdB	STM14_5222	4596085	4596819	735
CP001363	frdA	STM14_5223	4596812	4598602	1791
CP001363	yjeA	STM14_5224	4598925	4599902	978
CP001363	yjeM	STM14_5226	4600128	4601630	1503
CP001363	yjeO	STM14_5227	4601682	4601996	315
CP001363	yjeP	STM14_5228	4602063	4605389	3327
CP001363	psd	STM14_5229	4605408	4606376	969
CP001363	yjeQ	STM14_5230	4606468	4607520	1053
CP001363	orn	STM14_5231	4607627	4608172	546
CP001363	glyV	STM14_5233	4609242	4609325	84
CP001363	glyX	STM14_5234	4609482	4609557	76
CP001363	glyY	STM14_5235	4609714	4609789	76
CP001363	yjeS	STM14_5236	4610059	4611198	1140
CP001363	yjeF	STM14_5237	4611197	4612744	1548
CP001363	yjeE	STM14_5238	4612716	4613177	462
CP001363	amiB	STM14_5239	4613194	4614513	1320
CP001363	mutL	STM14_5240	4614523	4616379	1857
CP001363	miaA	STM14_5241	4616372	4617322	951
CP001363	hfq	STM14_5242	4617405	4617713	309
CP001363	hflX	STM14_5243	4617785	4619065	1281
CP001363	hflK	STM14_5244	4619280	4620539	1260
CP001363	hflC	STM14_5245	4620542	4621546	1005
CP001363	yjeT	STM14_5246	4621625	4621822	198
CP001363	purA	STM14_5248	4621925	4623223	1299
CP001363	yjeB	STM14_5249	4623430	4623855	426
CP001363	vacB	STM14_5250	4623893	4626331	2439
CP001363	yjfH	STM14_5251	4626422	4627153	732
CP001363	yjfI	STM14_5252	4627285	4627689	405
CP001363	yjfJ	STM14_5253	4627704	4628402	699
CP001363	yjfK	STM14_5255	4629445	4630128	684
CP001363	yjfL	STM14_5256	4630146	4630544	399
CP001363	yjfM	STM14_5257	4630554	4631192	639
CP001363	yjfC	STM14_5258	4631195	4632358	1164
CP001363	aidB	STM14_5259	4632425	4634065	1641
CP001363	yjfN	STM14_5260	4634110	4634430	321
CP001363	yjfO	STM14_5261	4634516	4634845	330
CP001363	yjfP	STM14_5262	4635029	4635778	750
CP001363	yjfQ	STM14_5263	4635775	4636530	756
CP001363	yjfR	STM14_5264	4636635	4637699	1065
CP001363	ulaA_3	STM14_5265	4638062	4639459	1398
CP001363	sgaB	STM14_5266	4639475	4639780	306
CP001363	ptxA	STM14_5267	4639790	4640254	465
CP001363	ulaD	STM14_5268	4640268	4640918	651
CP001363	sgaU	STM14_5269	4640928	4641782	855
CP001363	sgaE	STM14_5270	4641782	4642468	687
CP001363	yjfY	STM14_5271	4642597	4642872	276
CP001363	rpsF	STM14_5275	4643343	4643738	396
CP001363	priB	STM14_5276	4643745	4644059	315
CP001363	rpsR	STM14_5277	4644064	4644291	228
CP001363	rplI	STM14_5278	4644333	4644782	450
CP001363	yifZ	STM14_5279	4644930	4645856	927
CP001363	ytfB	STM14_5280	4645906	4646541	636
CP001363	fklB	STM14_5281	4646650	4647381	732
CP001363	cycA	STM14_5282	4647677	4649086	1410
CP001363	ytfE	STM14_5283	4649198	4649860	663
CP001363	ytfF	STM14_5284	4649963	4650928	966
CP001363	ytfG	STM14_5285	4651009	4651857	849
CP001363	ytfH	STM14_5286	4651945	4652331	387
CP001363	cpdB	STM14_5287	4652389	4654332	1944
CP001363	cysQ	STM14_5289	4654600	4655340	741
CP001363	ytfJ	STM14_5290	4655330	4655887	558
CP001363	ytfK	STM14_5292	4656214	4656420	207
CP001363	ytfL	STM14_5293	4656505	4657848	1344
CP001363	msrA	STM14_5294	4658031	4658669	639
CP001363	ytfM	STM14_5296	4658882	4660615	1734
CP001363	ytfN	STM14_5297	4660612	4664391	3780
CP001363	ytfP	STM14_5298	4664394	4664738	345
CP001363	ppa	STM14_5301	4667570	4668100	531
CP001363	fbp	STM14_5302	4668327	4669325	999
CP001363	mpl	STM14_5304	4669500	4670879	1380
CP001363	srfJ	STM14_5318	4681845	4683188	1344
CP001363	yjgA	STM14_5328	4694011	4694562	552
CP001363	pmbA	STM14_5329	4694658	4696010	1353
CP001363	cybC	STM14_5330	4696109	4696495	387
CP001363	nrdG	STM14_5342	4704800	4705264	465
CP001363	nrdD	STM14_5343	4705385	4707523	2139
CP001363	treC	STM14_5345	4707932	4709584	1653
CP001363	treB	STM14_5346	4709634	4711051	1418
CP001363	treR	STM14_5348	4711189	4712265	1077
CP001363	mgtA	STM14_5349	4712520	4715228	2709
CP001363	yjgF	STM14_5351	4715865	4716251	387
CP001363	pyrI	STM14_5352	4716328	4716789	462
CP001363	pyrB	STM14_5353	4716802	4717874	1073
CP001363	pyrL	STM14_5354	4717773	4717874	102
CP001363	yjgK	STM14_5363	4724053	4724505	453
CP001363	argI	STM14_5364	4724579	4725583	1005
CP001363	yjgD	STM14_5365	4725749	4726165	417
CP001363	miaE	STM14_5366	4726177	4726989	813
CP001363	ytgA	STM14_5368	4727223	4727711	489
CP001363	yjgM	STM14_5369	4727818	4728321	504
CP001363	yjgN	STM14_5370	4728516	4729703	1188
CP001363	valS	STM14_5371	4729845	4732700	2856
CP001363	holC	STM14_5372	4732700	4733143	444
CP001363	pepA	STM14_5373	4733280	4734791	1512
CP001363	yjgP	STM14_5375	4735186	4736286	1101
CP001363	yjgQ	STM14_5376	4736286	4737368	1083
CP001363	idnR	STM14_5377	4737563	4738561	999
CP001363	idnT	STM14_5378	4738625	4739944	1320
CP001363	idnO	STM14_5379	4740006	4740770	765
CP001363	idnD	STM14_5380	4740795	4741826	1032
CP001363	idnK	STM14_5382	4742043	4742573	531
CP001363	yjgB	STM14_5383	4742601	4743620	1020
CP001363	leuX	STM14_5384	4743843	4743927	85
CP001363	yeeN	STM14_5398	4765497	4766213	717
CP001363	yjhP	STM14_5400	4766773	4768404	1632
CP001363	uxuR	STM14_5411	4773884	4774657	774
CP001363	trpS2	STM14_5412	4774658	4775671	1014
CP001363	yjiE	STM14_5418	4777898	4778806	909
CP001363	iadA	STM14_5419	4778925	4780097	1173
CP001363	yjiG	STM14_5420	4780110	4780571	462
CP001363	yjiH	STM14_5421	4780568	4781452	885
CP001363	yjiJ	STM14_5422	4782112	4783296	1185
CP001363	yjiN	STM14_5424	4783516	4784787	1272
CP001363	yjiO	STM14_5425	4784874	4786115	1242
CP001363	yjiS	STM14_5432	4788865	4789029	165
CP001363	yjiW	STM14_5434	4789879	4790211	333
CP001363	hsdS	STM14_5436	4790438	4791847	1410
CP001363	hsdM	STM14_5437	4791844	4793433	1590
CP001363	hsdR	STM14_5438	4793591	4797100	3510
CP001363	mrr	STM14_5439	4797298	4798212	915
CP001363	yjiA	STM14_5443	4799132	4800088	957
CP001363	yjiX	STM14_5444	4800099	4800302	204
CP001363	yjiY	STM14_5445	4800397	4802547	2151
CP001363	tsr	STM14_5446	4802914	4804575	1662
CP001363	mdoB	STM14_5456	4812531	4814822	2292
CP001363	yjjA	STM14_5457	4815105	4815566	462
CP001363	dnaC	STM14_5458	4815624	4816361	738
CP001363	dnaT	STM14_5459	4816364	4816903	540
CP001363	yjjP	STM14_5461	4817460	4818371	912
CP001363	yjjQ	STM14_5463	4818949	4819674	726
CP001363	bglJ	STM14_5464	4819686	4820309	624
CP001363	fhuF	STM14_5466	4820969	4821757	789
CP001363	leuV	STM14_5470	4823461	4823547	87
CP001363	leuP	STM14_5471	4823579	4823665	87
CP001363	leuQ	STM14_5472	4823693	4823779	87
CP001363	rsmC	STM14_5473	4823970	4824998	1029
CP001363	holD	STM14_5475	4825101	4825538	438
CP001363	rimI	STM14_5476	4825483	4825929	447
CP001363	yjjG	STM14_5477	4825951	4826628	678
CP001363	prfC	STM14_5478	4826720	4828309	1590
CP001363	osmY	STM14_5480	4828711	4829328	618
CP001363	yjjU	STM14_5482	4829742	4830815	1074
CP001363	yjjV	STM14_5483	4830812	4831585	774
CP001363	yjjW	STM14_5484	4831618	4832481	864
CP001363	yjjI	STM14_5485	4832453	4834003	1551
CP001363	deoC	STM14_5487	4834245	4835042	798
CP001363	deoA	STM14_5488	4835058	4836488	1431
CP001363	deoB	STM14_5489	4836540	4837763	1224
CP001363	deoD	STM14_5490	4837973	4838692	720
CP001363	stjB	STM14_5492	4839299	4841707	2409
CP001363	stjC	STM14_5493	4841721	4842428	708
CP001363	lplA	STM14_5497	4844245	4845261	1017
CP001363	smp	STM14_5498	4845295	4845939	645
CP001363	serB	STM14_5499	4846056	4847024	969
CP001363	radA	STM14_5500	4847108	4848490	1383
CP001363	ybdJ	STM14_0679	640056	640304	249
CP001363	ybdK	STM14_0680	640371	641489	1119
CP001363	entD	STM14_0681	641501	642205	705
CP001363	fepA	STM14_0682	642251	644506	2256
CP001363	fes	STM14_0684	644695	645909	1215
CP001363	ybdZ	STM14_0685	645940	646158	219
CP001363	entF	STM14_0686	646155	650039	3885
CP001363	fepE	STM14_0687	650289	651425	1137
CP001363	fepC	STM14_0688	651478	652272	795
CP001363	fepG	STM14_0689	652269	653258	990
CP001363	fepD	STM14_0690	653258	654265	1008
CP001363	ybdA	STM14_0691	654376	655620	1245
CP001363	fepB	STM14_0692	655683	656639	957
CP001363	entC	STM14_0693	656948	658123	1176
CP001363	entE	STM14_0694	658133	659743	1611
CP001363	entB	STM14_0695	659757	660614	858
CP001363	entA	STM14_0696	660614	661369	756
CP001363	ybdB	STM14_0697	661372	661785	414
CP001363	cstA	STM14_0699	661967	664072	2106
CP001363	ybdD	STM14_0700	664136	664333	198
CP001363	ybdH	STM14_0701	664369	665457	1089
CP001363	ybdL	STM14_0702	665584	666744	1161
CP001363	ybdM	STM14_0703	666745	667362	618
CP001363	ybdN	STM14_0704	667335	668570	1236
CP001363	ybdO	STM14_0705	668736	669638	903
CP001363	dsbG	STM14_0706	669955	670701	747
CP001363	ahpC	STM14_0707	671142	671705	564
CP001363	ahpF	STM14_0708	671830	673512	1683
CP001363	ybdQ	STM14_0713	677867	678295	429
CP001363	ybdR	STM14_0716	678518	679756	1239
CP001363	rnk	STM14_0717	679839	680249	411
CP001363	rna	STM14_0718	680484	681290	807
CP001363	citT	STM14_0719	681400	682863	1464
CP001363	citG	STM14_0720	682901	683797	897
CP001363	citX	STM14_0721	683769	684320	552
CP001363	citF	STM14_0722	684324	685853	1530
CP001363	citE	STM14_0723	685863	686771	909
CP001363	citD	STM14_0724	686768	687064	297
CP001363	citC	STM14_0725	687061	688137	1077
CP001363	dpiB	STM14_0727	688522	690183	1662
CP001363	dpiA	STM14_0728	690152	690832	681
CP001363	dcuC	STM14_0729	690886	692271	1386
CP001363	pagP	STM14_0731	692650	693222	573
CP001363	cspE	STM14_0732	693410	693619	210
CP001363	ccrB	STM14_0733	693677	694060	384
CP001363	ybeM	STM14_0734	694151	694939	789
CP001363	tatE	STM14_0736	695068	695271	204
CP001363	lipA	STM14_0737	695357	696322	966
CP001363	ybeF	STM14_0739	696528	697481	954
CP001363	lipB	STM14_0741	697783	698424	642
CP001363	ybeD	STM14_0743	698524	698787	264
CP001363	dacA	STM14_0744	698896	700107	1212
CP001363	rlpA	STM14_0746	700247	701392	1146
CP001363	mrdB	STM14_0747	701403	702515	1113
CP001363	mrdA	STM14_0748	702518	704419	1902
CP001363	ybeA	STM14_0749	704450	704917	468
CP001363	ybeB	STM14_0750	704921	705238	318
CP001363	cobC	STM14_0751	705567	706175	609
CP001363	cobD	STM14_0752	706272	707366	1095
CP001363	nadD	STM14_0753	707341	707982	642
CP001363	holA	STM14_0754	707984	709015	1032
CP001363	rlpB	STM14_0755	709015	709605	591
CP001363	ybeL	STM14_0761	717061	717534	474
CP001363	ybeQ	STM14_0762	717573	718568	996
CP001363	ybeR	STM14_0763	718693	719400	708
CP001363	ybeS	STM14_0764	719397	720830	1434
CP001363	ybeU	STM14_0765	720842	721538	697
CP001363	ybeV	STM14_0766	721535	723007	1473
CP001363	hscC	STM14_0767	723029	724708	1680
CP001363	rihA	STM14_0769	726054	726989	936
CP001363	gltL	STM14_0770	727106	727831	726
CP001363	gltK	STM14_0771	727831	728505	675
CP001363	gltJ	STM14_0772	728505	729245	741
CP001363	gltI	STM14_0773	729405	730331	927
CP001363	lnt	STM14_0775	730668	732206	1539
CP001363	ybeX	STM14_0776	732226	733104	879
CP001363	ybeY	STM14_0778	733262	733735	474
CP001363	phoL	STM14_0779	733732	734817	1086
CP001363	miaB	STM14_0781	734983	736407	1425
CP001363	ubiF	STM14_0782	736551	737726	1176
CP001363	glnX	STM14_0784	738504	738578	75
CP001363	glnV	STM14_0785	738622	738696	75
CP001363	metU	STM14_0786	738743	738819	77
CP001363	glnW	STM14_0787	738835	738909	75
CP001363	glnU	STM14_0788	738945	739019	75
CP001363	leuW	STM14_0789	739043	739127	85
CP001363	metT	STM14_0790	739136	739212	77
CP001363	asnB	STM14_0792	739435	741099	1665
CP001363	nagD	STM14_0793	741389	742141	753
CP001363	nagC	STM14_0794	742188	743408	1221
CP001363	nagA	STM14_0795	743413	744567	1155
CP001363	nagB	STM14_0796	744627	745427	801
CP001363	nagE	STM14_0798	745754	747706	1953
CP001363	glnS	STM14_0799	747917	749584	1668
CP001363	ybfM	STM14_0802	750030	751436	1407
CP001363	ybfN	STM14_0803	751486	751818	333
CP001363	citA	STM14_0804	751867	753171	1305
CP001363	citB	STM14_0805	753222	754361	1140
CP001363	fur	STM14_0808	756890	757342	453
CP001363	fldA	STM14_0810	757624	758253	630
CP001363	ybfE	STM14_0811	758317	758598	282
CP001363	ybfF	STM14_0813	758732	759502	771
CP001363	seqA	STM14_0814	759654	760229	576
CP001363	pgm	STM14_0815	760254	761894	1641
CP001363	potE	STM14_0817	762559	763878	1320
CP001363	speF	STM14_0818	763875	766073	2199
CP001363	kdpE	STM14_0821	766835	767512	678
CP001363	kdpD	STM14_0822	767509	770193	2685
CP001363	kdpC	STM14_0823	770190	770774	585
CP001363	kdpB	STM14_0824	770783	772831	2049
CP001363	kdpA	STM14_0825	772852	774620	1769
CP001363	ybfA	STM14_0827	774957	775163	207
CP001363	phrB	STM14_0828	775274	776695	1422
CP001363	ybgH	STM14_0829	776734	778329	1596
CP001363	ybgI	STM14_0830	778544	779287	744
CP001363	ybgJ	STM14_0831	779303	779959	657
CP001363	ybgK	STM14_0832	779953	780885	933
CP001363	ybgL	STM14_0833	780875	781609	735
CP001363	nei	STM14_0847	794421	795212	792
CP001363	abrB	STM14_0848	795267	796313	1047
CP001363	gltA	STM14_0849	796450	797733	1284
CP001363	sdhC	STM14_0851	798488	798877	390
CP001363	sdhD	STM14_0852	798871	799218	348
CP001363	sdhA	STM14_0853	799218	800984	1767
CP001363	sdhB	STM14_0854	800998	801717	720
CP001363	kgd	STM14_0855	802241	805042	2802
CP001363	sucB	STM14_0856	805057	806265	1209
CP001363	sucC	STM14_0857	806407	807573	1167
CP001363	sucD	STM14_0858	807573	808442	870
CP001363	cydA	STM14_0861	810025	811593	1569
CP001363	cydB	STM14_0862	811609	812748	1140
CP001363	ybgT	STM14_0863	812763	812876	114
CP001363	ybgE	STM14_0865	813013	813294	282
CP001363	ybgC	STM14_0866	813523	813927	405
CP001363	tolQ	STM14_0867	813924	814616	693
CP001363	tolR	STM14_0868	814620	815048	429
CP001363	tolA	STM14_0869	815113	816336	1224
CP001363	tolB	STM14_0870	816460	817752	1293
CP001363	pal	STM14_0871	817787	818311	525
CP001363	ybgF	STM14_0872	818321	819109	789
CP001363	lysT	STM14_0874	819274	819349	76
CP001363	valT	STM14_0875	819481	819556	76
CP001363	lysW	STM14_0876	819560	819635	76
CP001363	lysY	STM14_0877	819685	819760	76
CP001363	lysZ	STM14_0878	819895	819970	76
CP001363	nadA	STM14_0880	820574	821617	1044
CP001363	pnuC	STM14_0881	821642	822361	720
CP001363	ybgR	STM14_0882	822358	823296	939
CP001363	ybgS	STM14_0883	823407	823793	387
CP001363	aroG	STM14_0884	823984	825165	1182
CP001363	dcoC	STM14_0890	830209	830454	246
CP001363	dcoA	STM14_0891	830470	832245	1776
CP001363	dcoB	STM14_0892	832258	833559	1302
CP001363	gpmA	STM14_0896	836702	837454	753
CP001363	galM	STM14_0898	837678	838718	1041
CP001363	yecD	STM14_2314	2008611	2009177	567
CP001363	yecE	STM14_2315	2009174	2009992	819
CP001363	yecN	STM14_2316	2010045	2010440	396
CP001363	yecO	STM14_2317	2010481	2011224	744
CP001363	yecP	STM14_2318	2011221	2012192	972
CP001363	cutC	STM14_2319	2012428	2013174	747
CP001363	yecM	STM14_2320	2013194	2013763	570
CP001363	argS	STM14_2322	2014000	2015733	1734
CP001363	flhE	STM14_2326	2019223	2019615	393
CP001363	flhA	STM14_2327	2019615	2021693	2079
CP001363	flhB	STM14_2328	2021686	2022837	1152
CP001363	cheZ	STM14_2330	2023031	2023675	645
CP001363	cheY	STM14_2331	2023686	2024075	390
CP001363	cheB	STM14_2332	2024093	2025142	1050
CP001363	cheR	STM14_2333	2025139	2026005	867
CP001363	cheM	STM14_2334	2026159	2028051	1893
CP001363	cheW	STM14_2335	2028057	2028560	504
CP001363	cheA	STM14_2336	2028581	2030596	2016
CP001363	motB	STM14_2337	2030601	2031530	930
CP001363	motA	STM14_2338	2031527	2032414	888
CP001363	flhC	STM14_2340	2032539	2033117	579
CP001363	flhD	STM14_2341	2033120	2033470	351
CP001363	yecG	STM14_2344	2034257	2034685	429
CP001363	otsA	STM14_2345	2034703	2036124	1422
CP001363	otsB	STM14_2346	2036099	2037001	903
CP001363	araH	STM14_2348	2037536	2038093	558
CP001363	ftnB	STM14_2350	2038644	2039147	504
CP001363	ftn	STM14_2353	2040795	2041292	498
CP001363	yecH	STM14_2354	2041338	2041577	240
CP001363	tyrP	STM14_2355	2041804	2043015	1212
CP001363	yecA	STM14_2356	2043090	2043755	666
CP001363	leuZ	STM14_2360	2046766	2046853	88
CP001363	cysT	STM14_2361	2046864	2046937	74
CP001363	glyW	STM14_2362	2046990	2047065	76
CP001363	pgsA	STM14_2363	2047217	2047765	549
CP001363	uvrC	STM14_2364	2047822	2049654	1833
CP001363	uvrY	STM14_2365	2049651	2050307	657
CP001363	yecF	STM14_2367	2050771	2050995	225
CP001363	sdiA	STM14_2368	2051062	2051784	723
CP001363	yecC	STM14_2369	2052016	2052768	753
CP001363	yecS	STM14_2370	2052765	2053433	669
CP001363	yedO	STM14_2371	2053454	2054440	987
CP001363	fliY	STM14_2372	2054594	2055394	801
CP001363	fliZ	STM14_2373	2055541	2056092	552
CP001363	fliA	STM14_2374	2056151	2056870	720
CP001363	tnpA_7	STM14_2375	2057139	2057648	510
CP001363	fliB	STM14_2377	2057778	2058983	1206
CP001363	fliC	STM14_2378	2059062	2060549	1488
CP001363	fliD	STM14_2380	2060806	2062209	1404
CP001363	fliS	STM14_2381	2062224	2062631	408
CP001363	fliT	STM14_2382	2062631	2062999	369
CP001363	amyA	STM14_2383	2063071	2064555	1485
CP001363	yedD	STM14_2384	2064595	2065020	426
CP001363	yedE	STM14_2385	2065146	2066411	1266
CP001363	yedF	STM14_2386	2066408	2066641	234
CP001363	fliE	STM14_2388	2067412	2067726	315
CP001363	fliF	STM14_2390	2067943	2069625	1683
CP001363	fliG	STM14_2391	2069618	2070613	996
CP001363	fliH	STM14_2392	2070606	2071313	708
CP001363	fliI	STM14_2393	2071313	2072683	1371
